index,source_id,ra_2026p10_deg,dec_2026p10_deg,ra_2026p10_hms,dec_2026p10_dms,xpix,ypix,ra_gaia2016_deg,dec_gaia2016_deg,pmra_masyr,pmdec_masyr,Gmag,BPmag,RPmag,parallax_mas,radial_velocity_kms
815,2542155687549250560,5.6962517865,-0.9088084656,00:22:47.1,-00:54:31.7,1768.041,1542.782,5.6963178184,-0.9087092958,-22.11268,-33.21407,17.3492,18.3068,16.3955,1.66641,nan
816,2542196747436975616,5.8947164772,-0.6032814728,00:23:34.7,-00:36:11.8,1053.568,2642.656,5.8947145124,-0.6032604932,0.65804,-7.02651,17.3505,17.7070,16.8016,0.51211,nan
817,2542047248214197760,5.5789712162,-1.2276218578,00:22:19.0,-01:13:39.4,2190.198,395.018,5.5789617699,-1.2275837415,3.16304,-12.76597,17.3511,18.0730,16.5458,0.88312,nan
818,2542231072815177344,5.1045983445,-0.6319863420,00:20:25.1,-00:37:55.2,3897.884,2539.269,5.1046089867,-0.6319733533,-3.56410,-4.35019,17.3542,17.9642,16.5605,0.33676,nan
819,2542219734101518720,5.2269580985,-0.6679576868,00:20:54.5,-00:40:04.6,3457.381,2409.805,5.2268368777,-0.6679547199,40.59665,-0.99368,17.3581,18.6189,16.2499,3.24911,nan
820,2542166339068124544,5.4645980705,-0.8156155507,00:21:51.5,-00:48:56.2,2601.903,1878.277,5.4646110104,-0.8155992150,-4.33341,-5.47120,17.3612,17.8267,16.7451,0.39393,nan
821,2542122702199613184,5.0686309048,-0.8323083535,00:20:16.5,-00:49:56.3,4027.285,1818.067,5.0686333766,-0.8322892569,-0.82780,-6.39585,17.3621,17.8771,16.6985,0.44050,nan
822,2542061438786110336,5.0633992420,-1.1024916598,00:20:15.2,-01:06:09.0,4046.004,845.346,5.0633771995,-1.1024743438,7.38110,-5.79947,17.3656,17.7968,16.7868,0.47306,nan
823,2541984782210306432,6.1608473823,-0.9358203004,00:24:38.6,-00:56:09.0,95.644,1445.375,6.1608408374,-0.9357947133,2.19173,-8.56967,17.3668,17.7136,16.8829,0.36339,nan
824,2542174516685874176,5.6024930956,-0.7177890598,00:22:24.6,-00:43:04.0,2105.529,2230.459,5.6024841774,-0.7178227618,2.98667,11.28749,17.3669,18.7874,16.2111,4.28105,nan
825,2542240109426390016,5.2883883909,-0.4634334222,00:21:09.2,-00:27:48.4,3236.289,3146.124,5.2883352447,-0.4634207173,17.79920,-4.25513,17.3671,18.0102,16.6080,0.60296,nan
826,2542183587656861440,6.0144170104,-0.7000340859,00:24:03.5,-00:42:00.1,622.685,2294.307,6.0144326913,-0.7000028739,-5.25148,-10.45354,17.3701,18.0688,16.5730,0.84864,nan
827,2541963032495895424,5.9018037770,-0.9848631690,00:23:36.4,-00:59:05.5,1028.152,1268.934,5.9017879671,-0.9848424714,5.29428,-6.93208,17.3705,17.8962,16.7149,0.58676,nan
828,2542251516859555200,5.5238222301,-0.4838001866,00:22:05.7,-00:29:01.7,2388.734,3072.824,5.5238081995,-0.4837777441,4.69897,-7.51645,17.3747,17.7016,16.8904,0.24172,nan
829,2541939182541319680,6.1737555005,-1.3009570198,00:24:41.7,-01:18:03.4,49.349,130.744,6.1737280579,-1.3009436965,9.18874,-4.46228,17.3772,17.6508,16.9369,0.33384,nan
830,2542064015766502528,5.2515386837,-1.0977066094,00:21:00.4,-01:05:51.7,3368.777,862.671,5.2515452429,-1.0977189711,-2.19641,4.14022,17.3802,18.4939,16.3239,2.49448,nan
831,2542045049190938368,5.4986291614,-1.2923278831,00:21:59.7,-01:17:32.4,2479.369,162.052,5.4986177592,-1.2923471952,3.81787,6.46802,17.3835,18.4491,16.3625,2.05671,nan
832,2542181972749123712,5.8484126274,-0.7646666317,00:23:23.6,-00:45:52.8,1220.292,2061.672,5.8483893981,-0.7646356111,7.77927,-10.38947,17.3874,18.0434,16.2572,1.33827,nan
833,2542062366499061376,5.2606252084,-1.1672482353,00:21:02.6,-01:10:02.1,3336.051,612.309,5.2605729260,-1.1672391502,17.50682,-3.04281,17.3895,17.6533,16.9560,0.31601,nan
834,2542031232280205184,5.0032601828,-1.2891670392,00:20:00.8,-01:17:21.0,4262.401,173.196,5.0032848861,-1.2891457269,-8.27156,-7.13793,17.3929,18.0214,16.6291,0.69804,nan
835,2542225094220716544,5.3306430304,-0.6449314290,00:21:19.4,-00:38:41.8,3084.134,2492.724,5.3305970949,-0.6449010157,15.38377,-10.18605,17.3980,17.7327,16.8755,0.57241,nan
836,2545251220801509760,5.0535776484,-0.3327438304,00:20:12.9,-00:19:57.9,4081.692,3616.594,5.0535667531,-0.3327190585,3.64898,-8.29661,17.3993,17.6922,16.9445,0.35944,nan
837,2542195441766559872,5.7442126236,-0.6718471347,00:22:58.6,-00:40:18.6,1595.372,2395.841,5.7442103380,-0.6718516692,0.76543,1.51869,17.4064,17.8988,16.7875,0.64559,nan
838,2541988458702310016,6.0286655588,-0.9194853324,00:24:06.9,-00:55:10.1,571.469,1504.252,6.0285670810,-0.9192480297,32.97802,-79.47767,17.4074,19.1477,16.1566,7.87819,nan
839,2542167198061582592,5.4450046589,-0.7946177632,00:21:46.8,-00:47:40.6,2672.435,1953.867,5.4449996931,-0.7945879010,1.66298,-10.00148,17.4114,18.0100,16.6753,0.80990,nan
840,2542264229962795520,5.7797877859,-0.1778809485,00:23:07.1,-00:10:40.4,1467.232,4174.189,5.7797577069,-0.1777570112,10.07402,-41.50921,17.4115,18.7607,16.2736,3.55167,nan
841,2541945646468311424,6.1597065890,-1.1688156989,00:24:38.3,-01:10:07.7,99.858,606.524,6.1597143959,-1.1688137178,-2.61414,-0.66351,17.4118,17.8327,16.8450,0.39001,nan
842,2541942622811335936,6.1772655995,-1.1901095171,00:24:42.5,-01:11:24.4,36.661,529.845,6.1772591485,-1.1900346081,2.16010,-25.08859,17.4120,18.5280,15.9425,2.80474,nan
843,2541854691944302848,5.6700564148,-1.3300754809,00:22:40.8,-01:19:48.3,1862.361,26.147,5.6700578330,-1.3300627066,-0.47485,-4.27840,17.4180,17.9191,16.7749,0.44824,nan
844,2542066627106604544,5.2002367748,-1.0903976609,00:20:48.1,-01:05:25.4,3553.443,888.963,5.2002485934,-1.0903686712,-3.95757,-9.70928,17.4200,17.8195,16.8645,0.43836,nan
845,2541939015038794496,6.1439647331,-1.3255739785,00:24:34.6,-01:19:32.1,156.595,42.134,6.1439595592,-1.3255538141,1.73238,-6.75349,17.4212,17.7454,16.9269,0.16279,nan
846,2545272734294504448,5.2672845870,-0.2759508041,00:21:04.1,-00:16:33.4,3312.312,3821.098,5.2672898566,-0.2759528043,-1.76486,0.66989,17.4282,18.3644,16.4898,1.43136,nan
847,2543715718453659264,6.1522056113,-0.1565436380,00:24:36.5,-00:09:23.6,126.397,4250.987,6.1521995938,-0.1565136207,2.01538,-10.05343,17.4286,17.7063,17.0138,0.13146,nan
848,2542054223241057024,5.1207281689,-1.2644675704,00:20:29.0,-01:15:52.1,3839.578,262.212,5.1207275620,-1.2644540010,0.20322,-4.54467,17.4324,18.2068,16.5838,0.47149,nan
849,2545274555360634752,5.2879574711,-0.1792558295,00:21:09.1,-00:10:45.3,3237.909,4169.234,5.2879107902,-0.1792415180,15.63433,-4.79323,17.4355,18.1620,16.6003,0.79055,nan
850,2542219493583350272,5.2600263687,-0.6654130845,00:21:02.4,-00:39:55.5,3338.339,2418.974,5.2600420611,-0.6654040668,-5.25534,-3.02023,17.4423,17.9698,16.7863,0.41132,nan
851,2542159638919149696,5.5149229410,-0.9583217544,00:22:03.6,-00:57:30.0,2420.743,1364.535,5.5149064251,-0.9583115060,5.53074,-3.43242,17.4429,17.8023,16.9232,0.29393,nan
852,2542197262832728576,5.9124413075,-0.5766958717,00:23:39.0,-00:34:36.1,989.753,2738.363,5.9124427078,-0.5766862387,-0.46897,-3.22627,17.4488,17.7714,16.9798,0.06098,nan
853,2542067962840673664,5.1274573103,-1.0346243108,00:20:30.6,-01:02:04.6,3815.442,1089.723,5.1274603949,-1.0346053438,-1.03293,-6.35247,17.4506,17.8345,16.9304,0.54849,nan
854,2542198018746972544,5.9192487665,-0.5698496846,00:23:40.6,-00:34:11.5,965.245,2763.008,5.9192461736,-0.5698276701,0.86839,-7.37310,17.4511,18.1851,16.6392,1.22522,nan
855,2542163452850080256,5.3635065130,-0.9325082241,00:21:27.2,-00:55:57.0,2965.779,1457.442,5.3635040498,-0.9324829178,0.82488,-8.47561,17.4514,17.9479,16.7647,0.40807,nan
856,2542153625964984832,5.8202414908,-0.8988109566,00:23:16.9,-00:53:55.7,1321.726,1578.752,5.8202127061,-0.8988064713,9.63940,-1.50223,17.4534,17.9356,16.8004,0.67999,nan
857,2541953239970453376,5.6747716281,-1.2223897327,00:22:41.9,-01:13:20.6,1845.382,413.850,5.6747146162,-1.2224048621,19.09014,5.06713,17.4536,18.3477,16.5335,1.41913,nan
858,2542067486100076672,5.2371097097,-1.0322070494,00:20:56.9,-01:01:55.9,3420.733,1098.476,5.2370853312,-1.0321775802,8.16355,-9.86986,17.4542,17.8052,16.9421,0.15770,nan
859,2542177987019828608,5.9487947476,-0.8049663464,00:23:47.7,-00:48:17.9,858.949,1916.563,5.9487344973,-0.8049201884,20.17711,-15.45929,17.4665,18.4251,16.5177,1.52599,nan
860,2542246912654630912,5.6261521963,-0.5667255998,00:22:30.3,-00:34:00.2,2020.358,2774.289,5.6261737556,-0.5666909075,-7.22031,-11.61920,17.4680,18.4187,16.5168,1.73462,nan
861,2542201489080545536,5.8340519860,-0.5215213302,00:23:20.2,-00:31:17.5,1271.938,2937.010,5.8340402454,-0.5215231735,3.93200,0.61734,17.4702,18.1359,16.7057,0.68850,nan
862,2542218153553553664,5.1726944800,-0.6842447513,00:20:41.4,-00:41:03.3,3652.720,2351.154,5.1726986532,-0.6842245211,-1.39761,-6.77551,17.4705,18.1044,16.6590,1.11769,nan
863,2542042369131322496,5.2576321796,-1.3212772667,00:21:01.8,-01:19:16.6,3346.783,57.750,5.2576112479,-1.3212461134,7.00859,-10.43390,17.4711,18.5233,16.4504,2.14559,nan
864,2541955920030045312,5.7412337707,-1.1053707540,00:22:57.9,-01:06:19.3,1606.149,835.133,5.7411289592,-1.1053533697,35.09705,-5.82239,17.4722,18.7677,16.3527,2.58633,nan
865,2542232034887852800,5.2175787654,-0.6184800201,00:20:52.2,-00:37:06.5,3491.160,2587.926,5.2175754867,-0.6184476433,1.09806,-10.84365,17.4762,18.2516,16.6248,1.02635,nan
866,2542051886778876544,5.5146848541,-1.1047228692,00:22:03.5,-01:06:17.0,2421.591,837.476,5.5147421956,-1.1046367119,-19.20132,-28.85590,17.4814,17.9209,16.8683,0.69186,nan
867,2542065733753428608,5.2887212616,-1.0404562300,00:21:09.3,-01:02:25.6,3234.951,1068.796,5.2887075295,-1.0404511961,4.59842,-1.68594,17.4819,18.0196,16.8190,0.53154,nan
868,2542208940847102592,5.8705580055,-0.4273626059,00:23:28.9,-00:25:38.5,1140.496,3275.987,5.8705499858,-0.4273370350,2.68587,-8.56426,17.4842,17.8504,16.9517,0.35372,nan
869,2542258904203352832,5.8468608468,-0.3279158230,00:23:23.2,-00:19:40.5,1225.786,3634.016,5.8468398401,-0.3279264066,7.03548,3.54466,17.4844,18.1973,16.6843,0.96067,nan
870,2542171767906824832,5.6920778221,-0.7109218150,00:22:46.1,-00:42:39.3,1783.048,2255.177,5.6920768776,-0.7109043812,0.31631,-5.83894,17.4881,17.8916,16.9232,0.43576,nan
871,2542047145134982272,5.5532481860,-1.2096456636,00:22:12.8,-01:12:34.7,2282.783,459.736,5.5530322353,-1.2096225386,72.31031,-7.74506,17.4881,19.2589,16.2327,5.67820,nan
872,2542152354654655616,5.8907888094,-0.9362362779,00:23:33.8,-00:56:10.5,1067.789,1443.999,5.8907868397,-0.9362288753,0.65961,-2.47929,17.4906,18.5684,16.4676,1.70068,nan
873,2541945642172218112,6.1539644598,-1.1625303216,00:24:37.0,-01:09:45.1,120.525,629.158,6.1539174070,-1.1625069318,15.75572,-7.83374,17.4925,18.6480,16.4301,2.19427,nan
874,2542056765861694976,5.1810769315,-1.1959933111,00:20:43.5,-01:11:45.6,3622.376,508.781,5.1810946764,-1.1959295654,-5.94187,-21.34977,17.4932,18.6402,16.4501,1.39293,nan
875,2542146410419881600,5.5950947195,-1.0400297471,00:22:22.8,-01:02:24.1,2132.163,1070.383,5.5950623329,-1.0400131114,10.84517,-5.57163,17.4958,18.0673,16.7818,0.78842,nan
876,2542210903648853888,5.9094761702,-0.3611647384,00:23:38.3,-00:21:40.2,1000.372,3514.306,5.9095713417,-0.3610270781,-31.87428,-46.10532,17.4997,19.1986,16.2758,7.88341,nan
877,2542251654298522752,5.5498553028,-0.4649012918,00:22:12.0,-00:27:53.6,2295.018,3140.862,5.5498100128,-0.4648654020,15.16807,-12.02025,17.5004,18.4074,16.5571,1.37710,nan
878,2542210972368330752,5.9393442851,-0.3498660579,00:23:45.4,-00:20:59.5,892.839,3554.980,5.9393912868,-0.3496920471,-15.74154,-58.27989,17.5054,19.0765,16.2890,3.39789,nan
879,2542257083137206016,5.7298569106,-0.3627339820,00:22:55.2,-00:21:45.8,1647.013,3508.673,5.7298331196,-0.3627061968,7.96794,-9.30582,17.5058,18.1757,16.7089,0.67632,nan
880,2541957569297497472,6.0113351517,-1.1036568052,00:24:02.7,-01:06:13.2,633.918,841.209,6.0113092793,-1.1036423993,8.66360,-4.82487,17.5079,17.9720,16.9124,0.35304,nan
881,2542222925261040768,5.5253881663,-0.6385891548,00:22:06.1,-00:38:18.9,2383.089,2515.578,5.5254117853,-0.6385681006,-7.91001,-7.05149,17.5107,18.4012,16.5766,0.91511,nan
882,2541943413085294720,6.0509468169,-1.2567284881,00:24:12.2,-01:15:24.2,491.388,290.078,6.0509286815,-1.2567263139,6.07245,-0.72817,17.5147,17.8603,16.9994,0.34800,nan
883,2542225059860989568,5.3930517003,-0.6255615053,00:21:34.3,-00:37:32.0,2859.476,2562.466,5.3929914870,-0.6255718702,20.16551,3.47145,17.5187,18.5003,16.5536,1.11429,nan
884,2542200763230552448,5.8264312388,-0.5737449367,00:23:18.3,-00:34:25.5,1299.382,2749.002,5.8264420004,-0.5736944122,-3.60409,-16.92173,17.5242,18.2737,16.5155,1.32453,nan
885,2541854215204152704,5.7389790830,-1.3271563709,00:22:57.4,-01:19:37.8,1614.291,36.645,5.7389719167,-1.3271399388,2.39951,-5.50344,17.5275,17.8430,17.0631,0.02773,nan
886,2542259243504108800,5.8109409737,-0.2978301933,00:23:14.6,-00:17:52.2,1355.096,3742.334,5.8109096909,-0.2978117550,10.47711,-6.17536,17.5299,18.3534,16.6520,0.93800,nan
887,2542216744804283648,5.2657891180,-0.7493284158,00:21:03.8,-00:44:57.6,3317.572,2116.875,5.2657772859,-0.7492946911,3.96247,-11.29511,17.5302,18.1047,16.7885,0.67556,nan
888,2545273799446391808,5.2346292492,-0.2449747191,00:20:56.3,-00:14:41.9,3429.886,3932.618,5.2346098978,-0.2448754778,6.48114,-33.23800,17.5302,18.4907,16.5672,1.49880,nan
889,2542247393690967808,5.6811743504,-0.5353338044,00:22:43.5,-00:32:07.2,1822.285,2887.299,5.6811852853,-0.5353123258,-3.66216,-7.19365,17.5340,17.8814,17.0205,0.30465,nan
890,2543764165684728704,5.8958862709,-0.2064966776,00:23:35.0,-00:12:23.4,1049.258,4071.156,5.8958077692,-0.2063509229,26.29169,-48.81632,17.5361,19.0232,16.3361,3.92640,nan
891,2542052741476540160,5.4498721608,-1.1026980628,00:21:48.0,-01:06:09.7,2654.879,844.758,5.4498634335,-1.1026866615,2.92239,-3.81855,17.5476,18.0646,16.9002,0.46743,nan
892,2542204856334905728,5.9508057892,-0.4777438520,00:23:48.2,-00:28:39.9,851.614,3094.594,5.9507968769,-0.4776621506,2.98481,-27.36353,17.5482,18.6398,16.5027,1.50067,nan
893,2541947295735751680,6.1577572912,-1.0903223748,00:24:37.9,-01:05:25.2,106.839,889.129,6.1576828227,-1.0903293364,24.93657,2.33158,17.5486,18.7174,16.4947,1.90137,nan
894,2541957878535142144,5.9563652881,-1.1033312555,00:23:49.5,-01:06:12.0,831.786,842.407,5.9563640344,-1.1032966797,0.41983,-11.58016,17.5571,18.4092,16.6657,1.30637,nan
895,2542207806975722112,5.9430644008,-0.4701988412,00:23:46.3,-00:28:12.7,879.481,3121.759,5.9430037925,-0.4701861133,20.29829,-4.26285,17.5576,17.8724,17.0806,0.39090,nan
896,2542150872889091712,5.8122127509,-0.9797065378,00:23:14.9,-00:58:46.9,1350.641,1287.524,5.8121907175,-0.9796515116,7.37837,-18.42944,17.5593,18.0482,16.9302,0.65451,nan
897,2541958050333834112,5.9377903554,-1.1114003024,00:23:45.1,-01:06:41.0,898.649,813.365,5.9378171704,-1.1113962837,-8.97921,-1.34594,17.5614,18.4285,16.6595,1.38054,nan
898,2545253595920229760,5.1667898356,-0.2263014928,00:20:40.0,-00:13:34.7,3674.132,3999.841,5.1667361678,-0.2262954678,17.97435,-2.01791,17.5655,18.0831,16.8987,0.65569,nan
899,2542221726966369024,5.4165654439,-0.6723531692,00:21:40.0,-00:40:20.5,2774.824,2394.018,5.4164878736,-0.6723409110,25.97812,-4.10554,17.5656,18.7766,16.5249,2.14814,nan
900,2542196575637961856,5.8537349982,-0.6327552346,00:23:24.9,-00:37:57.9,1201.104,2536.557,5.8537117417,-0.6327327249,7.78862,-7.53900,17.5694,18.0818,16.9072,0.73562,nan
901,2541943413085294592,6.0527785423,-1.2525210338,00:24:12.7,-01:15:09.1,484.793,305.226,6.0527923556,-1.2525116706,-4.62524,-3.13594,17.5799,18.2284,16.7887,0.52065,nan
902,2542203997341774976,5.9262140566,-0.5412733930,00:23:42.3,-00:32:28.6,940.162,2865.884,5.9262122498,-0.5412611445,0.60511,-4.10227,17.5801,17.8234,17.1728,0.01584,nan
903,2541938529706331904,5.9953270226,-1.2356289969,00:23:58.9,-01:14:08.3,691.584,366.078,5.9953017437,-1.2355943059,8.46447,-11.61876,17.5807,17.9138,17.1081,0.25073,nan
904,2542252547651719424,5.5171132351,-0.4401072589,00:22:04.1,-00:26:24.4,2412.888,3230.122,5.5170954898,-0.4400624753,5.94311,-14.99896,17.5812,18.3012,16.6282,1.35127,nan
905,2542157680414098688,5.8379905699,-0.8015812463,00:23:21.1,-00:48:05.7,1257.816,1928.780,5.8378962442,-0.8016098521,31.58856,9.58069,17.5865,18.2787,16.8119,1.11311,nan
906,2542244301314461696,5.2107522996,-0.4067528767,00:20:50.6,-00:24:24.3,3515.800,3350.171,5.2108000146,-0.4066884897,-15.98035,-21.56455,17.5948,18.8546,16.4899,2.30698,nan
907,2542225055564826240,5.3884972455,-0.6211451266,00:21:33.2,-00:37:16.1,2875.872,2578.365,5.3885351007,-0.6211672482,-12.67775,7.40898,17.5958,18.4475,16.6989,1.15415,nan
908,2542160738430775680,5.4739115359,-0.9202484241,00:21:53.7,-00:55:12.9,2568.368,1501.597,5.4739246229,-0.9201821343,-4.38254,-22.20184,17.5983,18.9092,16.4788,2.32858,nan
909,2543765578730392192,5.8146772664,-0.1536189539,00:23:15.5,-00:09:13.0,1341.618,4261.540,5.8146943925,-0.1535825933,-5.73588,-12.17793,17.6001,18.8389,16.5097,2.24819,nan
910,2542178193177940352,5.9754472931,-0.7885782614,00:23:54.1,-00:47:18.9,763.000,1975.553,5.9754254036,-0.7885594616,7.33057,-6.29645,17.6009,18.9748,16.4742,3.02712,nan
911,2542192723050561280,6.1657831892,-0.5152324124,00:24:39.8,-00:30:54.8,77.678,2959.573,6.1657700524,-0.5152104269,4.39962,-7.36342,17.6044,17.8875,17.1787,0.20716,nan
912,2542030927338414336,5.0458152315,-1.3091681641,00:20:11.0,-01:18:33.0,4109.211,101.216,5.0458164292,-1.3091350479,-0.40102,-11.09133,17.6053,18.9917,16.4456,2.69801,nan
913,2543759806294361984,5.9644635445,-0.2810730298,00:23:51.5,-00:16:51.9,802.385,3802.650,5.9644376453,-0.2810840776,8.67407,3.70014,17.6106,18.3611,16.7731,0.68397,nan
914,2545266171584432000,5.0090202642,-0.2042652034,00:20:02.2,-00:12:15.4,4242.175,4079.163,5.0090417802,-0.2042290670,-7.20609,-12.10282,17.6127,18.3341,16.6735,0.99844,nan
915,2541934097300033152,6.0642433080,-1.3129597452,00:24:15.4,-01:18:46.7,443.549,87.612,6.0642367993,-1.3129426308,2.17932,-5.73197,17.6135,17.9553,17.1068,0.34174,nan
916,2541933414401440384,6.1130783906,-1.3106861192,00:24:27.1,-01:18:38.5,267.765,95.763,6.1129986974,-1.3106934484,26.68395,2.45470,17.6156,18.9061,16.5145,1.28710,nan
917,2542228732056867328,5.4314883991,-0.5069645667,00:21:43.6,-00:30:25.1,2721.126,2989.425,5.4315104252,-0.5069395513,-7.37671,-8.37820,17.6189,18.6195,16.6431,1.71420,nan
918,2542212862154205184,5.2478691559,-0.8248611474,00:20:59.5,-00:49:29.5,3382.060,1844.947,5.2477786303,-0.8248003163,30.31579,-20.37363,17.6233,18.8893,16.5271,2.50422,nan
919,2542166442145674368,5.5103657924,-0.8039616679,00:22:02.5,-00:48:14.3,2437.156,1920.235,5.5103342947,-0.8039487940,10.54821,-4.31172,17.6272,18.5449,16.4173,1.42918,nan
920,2542123355034660096,5.1179949892,-0.7792574757,00:20:28.3,-00:46:45.3,3849.600,2009.079,5.1179551800,-0.7792609790,13.33170,1.17335,17.6325,18.7950,16.5713,2.20156,nan
921,2541958840606454656,6.0606422831,-1.0858222935,00:24:14.6,-01:05:09.0,456.423,905.391,6.0606023178,-1.0858182653,13.38283,-1.34913,17.6335,16.1980,15.3611,0.83206,nan
922,2541958733232562944,6.0611582867,-1.1085084211,00:24:14.7,-01:06:30.6,454.575,823.715,6.0611515665,-1.1084839219,2.25032,-8.20529,17.6349,17.8229,17.3618,0.26701,nan
923,2542259076002044544,5.8802820300,-0.3047985184,00:23:31.3,-00:18:17.3,1105.460,3717.241,5.8803271324,-0.3047542759,-15.10552,-14.81773,17.6383,18.7487,16.5984,2.11319,nan
924,2542060987813716992,5.0523377455,-1.1547655042,00:20:12.6,-01:09:17.2,4085.800,657.136,5.0523157910,-1.1547383787,7.35151,-9.08490,17.6390,18.2270,16.9216,0.69929,nan
925,2542050027057140096,5.3212835661,-1.2120226902,00:21:17.1,-01:12:43.3,3117.704,451.132,5.3212350866,-1.2119475605,16.23316,-25.16251,17.6396,19.0801,16.4521,2.73855,nan
926,2542202313714265600,5.8083296900,-0.5019748622,00:23:14.0,-00:30:07.1,1364.533,3007.382,5.8083222032,-0.5019386265,2.50736,-12.13610,17.6414,18.6245,16.6587,1.27506,nan
927,2541944302142411392,6.1075833991,-1.1811830861,00:24:25.8,-01:10:52.3,287.490,562.034,6.1075976879,-1.1811758752,-4.78460,-2.41510,17.6442,18.0633,17.0566,0.32872,nan
928,2542229556690516992,5.0626343247,-0.7089454132,00:20:15.0,-00:42:32.2,4048.925,2262.189,5.0626037831,-0.7089799943,10.22822,11.58191,17.6479,18.8705,16.5556,1.78611,nan
929,2542243957717059584,5.1504090074,-0.4246817509,00:20:36.1,-00:25:28.9,3733.038,3285.612,5.1503731315,-0.4246414063,12.01523,-13.51226,17.6499,18.7727,16.5977,2.28421,nan
930,2542220283857331968,5.2777072757,-0.6249842479,00:21:06.6,-00:37:29.9,3274.700,2564.524,5.2776368153,-0.6249464745,23.59725,-12.65109,17.6551,18.9360,16.5220,2.02388,nan
931,2542142630848663296,5.5601459122,-1.1234346091,00:22:14.4,-01:07:24.4,2257.958,770.114,5.5601216118,-1.1234110087,8.13717,-7.90430,17.6565,17.9763,17.1771,0.32015,nan
932,2542251448140092928,5.5568070824,-0.4807182772,00:22:13.6,-00:28:50.6,2269.992,3083.920,5.5568086243,-0.4806753751,-0.51642,-14.36881,17.6620,18.2002,16.9897,0.51889,nan
933,2542157336816716160,5.8659312930,-0.8324961755,00:23:27.8,-00:49:57.0,1157.244,1817.478,5.8659189606,-0.8324946780,4.12994,-0.50153,17.6626,18.6617,16.6704,1.32068,nan
934,2542217530782078976,5.1397227168,-0.7380224330,00:20:33.5,-00:44:16.9,3771.397,2157.538,5.1397730905,-0.7379648558,-16.86981,-19.28380,17.6697,18.7443,16.6360,1.41944,nan
935,2541953274330191488,5.6784757561,-1.2089113063,00:22:42.8,-01:12:32.1,1832.049,462.376,5.6784745584,-1.2089051146,0.40106,-2.07375,17.6707,17.9992,17.1609,0.09294,nan
936,2542210422612538752,6.0304990760,-0.3585791505,00:24:07.3,-00:21:30.9,564.668,3523.596,6.0304458633,-0.3585700440,17.82171,-3.04996,17.6723,18.8333,16.5776,1.77709,nan
937,2542108408548457984,5.0234863388,-1.0914964041,00:20:05.6,-01:05:29.4,4189.685,884.906,5.0234623927,-1.0914530868,8.01861,-14.50789,17.6727,19.0356,16.5363,2.51642,nan
938,2542168881688767616,5.6091267708,-0.8274283613,00:22:26.2,-00:49:38.7,2081.652,1835.757,5.6091004906,-0.8274159370,8.80089,-4.16114,17.6744,18.3713,16.6757,2.92829,nan
939,2542225536601171712,5.4428647519,-0.5980101650,00:21:46.3,-00:35:52.8,2680.161,2661.658,5.4428475381,-0.5979836957,5.76496,-8.86513,17.6778,18.0299,17.1476,0.39490,nan
940,2542153552948695936,5.8524143539,-0.9008673127,00:23:24.6,-00:54:03.1,1205.916,1571.341,5.8524181716,-0.9008444429,-1.27850,-7.65956,17.6815,18.2095,17.0183,0.64215,nan
941,2542275117703721344,5.5994869456,-0.1921937645,00:22:23.9,-00:11:31.9,2116.345,4122.662,5.5994654061,-0.1921796293,7.21401,-4.73416,17.6819,18.0938,17.0977,0.52814,nan
942,2542222001844275328,5.3916836843,-0.6461941979,00:21:34.0,-00:38:46.3,2864.398,2488.188,5.3916476296,-0.6461819939,12.07471,-4.08736,17.6879,18.2893,16.9467,0.62352,nan
943,2542210250813841792,5.9924085088,-0.3822919656,00:23:58.2,-00:22:56.3,701.810,3438.231,5.9923945731,-0.3823012779,4.66723,3.11888,17.6886,18.3284,16.9353,0.51708,nan
944,2541959248628665856,6.0744765888,-1.0545381299,00:24:17.9,-01:03:16.3,406.612,1018.014,6.0744666751,-1.0545308250,3.31976,-2.44657,17.6914,18.1181,17.0928,0.47206,nan
945,2541963887192866816,6.0226316526,-0.9716629407,00:24:05.4,-00:58:18.0,593.208,1316.408,6.0226149453,-0.9716686545,5.59482,1.91365,17.6934,18.2401,16.9859,0.72211,nan
946,2542219008250855936,5.3383784225,-0.6638564237,00:21:21.2,-00:39:49.9,3056.284,2424.594,5.3384333426,-0.6638747927,-18.39266,6.15217,17.6943,18.9775,16.6023,2.11546,nan
947,2542054871780220800,5.0410631858,-1.2568700027,00:20:09.9,-01:15:24.7,4126.340,289.511,5.0410927476,-1.2568306810,-9.89850,-13.16966,17.6948,18.9987,16.5569,2.30993,nan
948,2542219390504135680,5.2228078571,-0.6890519904,00:20:53.5,-00:41:20.6,3472.315,2333.863,5.2227584350,-0.6889831083,16.55131,-23.07006,17.7057,19.3332,16.4869,4.78030,nan
949,2542181075099160448,5.9163054563,-0.7777513793,00:23:39.9,-00:46:39.9,975.896,2014.549,5.9162712590,-0.7777890644,11.45234,12.62153,17.7089,18.9441,16.6123,2.43351,nan
950,2542165067757788800,5.3936020480,-0.8591896617,00:21:34.5,-00:51:33.1,2857.458,1721.399,5.3936281550,-0.8591869437,-8.74283,-0.91032,17.7115,18.9593,16.6163,1.97399,nan
951,2541939835376367488,6.1553458389,-1.2691600322,00:24:37.3,-01:16:09.0,115.602,245.245,6.1553356761,-1.2691395945,3.40289,-6.84500,17.7133,18.1936,17.0799,0.45684,nan
